color_lat_in,color_selec_in,orient_lat_in,orient_selec_in,neutral_lat_in,neutral_selec_in,color_lat_out,color_selec_out,orient_lat_out,orient_selec_out,neutral_lat_out,neutral_selec_out,path,session,cluster_ch,pos_lat,pos_selec,avgfr_in,avgfr_out,t_before_s_on,area,matrix_row,matrix_col,cluster_group
,nan,,nan,261.0,sample,,nan,1138.0,o5,568.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua1_neu.h5,2022-12-01_10-23-18,62,231.0,in,2.633378932968536,1.6399753618724977,200,pfc,0,5,mua
,nan,285.0,o5,496.0,n0,,nan,,nan,545.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua2_neu.h5,2022-12-01_10-23-18,61,415.0,in,4.343365253077975,3.2722513089005236,200,pfc,6,4,mua
,nan,451.0,o1,333.0,n0,,nan,,nan,284.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua3_neu.h5,2022-12-01_10-23-18,60,203.0,out,26.16279069767442,40.91469048352325,200,pfc,1,5,mua
,nan,917.0,o5,863.0,sample,,nan,,nan,1210.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua4_neu.h5,2022-12-01_10-23-18,59,775.0,in,4.321990424076607,3.045118570988605,200,pfc,5,4,mua
,nan,665.0,o5,1138.0,n0,1171.0,c1,780.0,o1,396.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua5_neu.h5,2022-12-01_10-23-18,57,544.0,in,7.22469220246238,6.860178626424392,200,pfc,4,4,mua
,nan,,nan,223.0,sample,,nan,,nan,320.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua6_neu.h5,2022-12-01_10-23-18,56,131.0,in,13.18826949384405,7.572374499538035,200,pfc,3,5,mua
1215.0,c1,508.0,o1,585.0,n0,360.0,c1,,nan,292.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua7_neu.h5,2022-12-01_10-23-18,55,232.0,out,3.0566005471956226,7.468432399137665,200,pfc,3,4,mua
,nan,286.0,o1,257.0,n0,,nan,,nan,85.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua8_neu.h5,2022-12-01_10-23-18,54,250.0,in,4.976060191518468,2.7679396365876197,200,pfc,4,5,mua
,nan,899.0,o5,306.0,n0,,nan,,nan,944.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua9_neu.h5,2022-12-01_10-23-18,53,260.0,out,5.040184678522572,5.520480443486295,200,pfc,2,4,mua
322.0,c1,636.0,o5,257.0,sample,,nan,,nan,306.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_good1_neu.h5,2022-12-01_10-23-18,52,194.0,in,20.524110807113544,18.212965814598093,200,pfc,5,5,good
,nan,742.0,o1,542.0,sample,25.0,c5,,nan,627.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_good2_neu.h5,2022-12-01_10-23-18,51,118.0,in,5.313782489740082,5.281798583307668,200,pfc,1,4,good
468.0,c5,960.0,o1,355.0,n0,1190.0,c1,,nan,348.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua10_neu.h5,2022-12-01_10-23-18,51,191.0,in,21.114056087551297,16.326609177702494,200,pfc,1,4,mua
,nan,,nan,473.0,n0,,nan,,nan,293.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua11_neu.h5,2022-12-01_10-23-18,50,191.0,in,24.67937756497948,19.206190329534955,200,pfc,6,5,mua
,nan,,nan,247.0,sample,,nan,,nan,59.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua12_neu.h5,2022-12-01_10-23-18,49,182.0,in,17.771032831737344,13.77810286418232,200,pfc,0,4,mua
,nan,,nan,272.0,n0,5.0,c1,,nan,286.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua13_neu.h5,2022-12-01_10-23-18,48,284.0,in,34.52889876880985,28.549430243301508,200,pfc,7,5,mua
,nan,,nan,232.0,sample,,nan,,nan,256.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua14_neu.h5,2022-12-01_10-23-18,44,172.0,in,59.28950068399453,50.400369571912535,200,pfc,4,7,mua
,nan,,nan,261.0,n0,,nan,,nan,680.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_good3_neu.h5,2022-12-01_10-23-18,43,214.0,out,1.5432626538987688,2.0980905451185707,200,pfc,3,7,good
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_good4_neu.h5,2022-12-01_10-23-18,43,,nan,0.08549931600547195,0.05004619648906683,200,pfc,3,7,good
,nan,500.0,o1,290.0,sample,,nan,,nan,305.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_good5_neu.h5,2022-12-01_10-23-18,42,233.0,in,8.143809849521203,3.7380659069910687,200,pfc,2,7,good
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_good6_neu.h5,2022-12-01_10-23-18,42,,nan,0.7053693570451436,0.2656298121342778,200,pfc,2,7,good
,nan,265.0,o1,1149.0,sample,1168.0,c1,,nan,1115.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua15_neu.h5,2022-12-01_10-23-18,39,284.0,in,5.839603283173735,5.936248845087773,200,pfc,7,6,mua
,nan,378.0,o5,407.0,sample,277.0,c1,0.0,o5,273.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua16_neu.h5,2022-12-01_10-23-18,38,236.0,out,1.7099863201094392,7.6455189405605175,200,pfc,0,6,mua
957.0,c5,321.0,o5,212.0,n0,,nan,,nan,269.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_good7_neu.h5,2022-12-01_10-23-18,37,180.0,out,17.18963748290014,28.01817061903295,200,pfc,1,6,good
938.0,c5,,nan,227.0,n0,,nan,,nan,316.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua17_neu.h5,2022-12-01_10-23-18,36,374.0,out,20.45998632010944,23.152140437326764,200,pfc,2,6,mua
237.0,c1,,nan,6.0,sample,,nan,,nan,716.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua18_neu.h5,2022-12-01_10-23-18,35,233.0,in,25.406121751025992,18.701878657222053,200,pfc,3,6,mua
,nan,,nan,396.0,n0,,nan,,nan,359.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua19_neu.h5,2022-12-01_10-23-18,34,185.0,in,4.1039671682626535,2.844933785032338,200,pfc,4,6,mua
,nan,,nan,327.0,n0,,nan,723.0,o1,1174.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua20_neu.h5,2022-12-01_10-23-18,32,,nan,3.830369357045144,3.8997536187249766,200,pfc,6,6,mua
,nan,12.0,o5,936.0,n0,,nan,,nan,413.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua21_neu.h5,2022-12-01_10-23-18,27,202.0,in,4.5913132694938446,1.9364028333846628,200,pfc,5,0,mua
,nan,421.0,o1,271.0,sample,,nan,,nan,302.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua22_neu.h5,2022-12-01_10-23-18,21,297.0,out,35.43946648426813,34.705112411456724,200,pfc,2,0,mua
527.0,c1,30.0,o5,206.0,sample,,nan,,nan,327.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua23_neu.h5,2022-12-01_10-23-18,19,227.0,in,3.6422708618331052,5.458885124730521,200,pfc,1,0,mua
,nan,,nan,432.0,n0,,nan,,nan,434.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_good8_neu.h5,2022-12-01_10-23-18,18,283.0,out,14.470759233926128,16.842469972282107,200,pfc,6,1,good
,nan,,nan,293.0,sample,,nan,,nan,975.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua24_neu.h5,2022-12-01_10-23-18,11,234.0,in,9.92219562243502,8.954419464120726,200,pfc,3,3,mua
,nan,397.0,o1,314.0,n0,,nan,,nan,303.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_good9_neu.h5,2022-12-01_10-23-18,10,217.0,out,11.863030095759234,11.92639359408685,200,pfc,2,3,good
,nan,,nan,,nan,263.0,c1,,nan,429.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua25_neu.h5,2022-12-01_10-23-18,7,243.0,in,6.792920656634746,4.946874037573145,200,pfc,7,2,mua
,nan,,nan,371.0,n0,,nan,,nan,983.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua26_neu.h5,2022-12-01_10-23-18,6,251.0,out,4.655437756497948,4.465660609793655,200,pfc,0,2,mua
,nan,,nan,350.0,n0,,nan,,nan,301.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_good10_neu.h5,2022-12-01_10-23-18,4,972.0,out,3.3430232558139537,3.718817369879889,200,pfc,2,2,good
,nan,,nan,365.0,sample,,nan,,nan,315.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua27_neu.h5,2022-12-01_10-23-18,1,,nan,16.42014363885089,16.372805666769324,200,pfc,5,2,mua
,nan,,nan,356.0,sample,205.0,c1,,nan,598.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-12-01_10-23-18_Riesling_pfc_e1_r1_mua28_neu.h5,2022-12-01_10-23-18,0,389.0,out,15.107729138166896,16.353557129658146,200,pfc,6,2,mua
,nan,,nan,,nan,,nan,,nan,322.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua1_neu.h5,2022-11-28_10-23-27,1,549.0,in,12.932209469153515,11.895689449869016,200,pfc,5,2,mua
645.0,c1,945.0,o5,1018.0,sample,,nan,691.0,o5,319.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good1_neu.h5,2022-11-28_10-23-27,6,391.0,out,11.673242467718795,14.84579661824244,200,pfc,0,2,good
,nan,446.0,o5,688.0,sample,,nan,,nan,1052.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua2_neu.h5,2022-11-28_10-23-27,16,294.0,out,4.551649928263989,4.873184091450345,200,pfc,7,1,mua
688.0,c5,,nan,346.0,n0,,nan,,nan,732.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua3_neu.h5,2022-11-28_10-23-27,29,264.0,out,1.1603299856527978,3.6318170993093593,200,pfc,6,0,mua
323.0,c5,,nan,209.0,n0,,nan,241.0,o1,535.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua4_neu.h5,2022-11-28_10-23-27,34,193.0,in,15.182926829268292,17.84651107406525,200,pfc,4,6,mua
,nan,289.0,o5,255.0,sample,1089.0,c1,,nan,701.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua5_neu.h5,2022-11-28_10-23-27,35,234.0,in,15.1506456241033,10.553107882829245,200,pfc,3,6,mua
,nan,,nan,223.0,n0,776.0,c1,,nan,294.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good2_neu.h5,2022-11-28_10-23-27,36,323.0,out,1.0365853658536586,2.3577042152893544,200,pfc,2,6,good
1.0,c1,312.0,o1,257.0,sample,,nan,924.0,o5,239.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good3_neu.h5,2022-11-28_10-23-27,37,236.0,in,7.605810616929698,3.676470588235294,200,pfc,1,6,good
510.0,c5,250.0,o1,277.0,sample,,nan,1008.0,o5,430.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good4_neu.h5,2022-11-28_10-23-27,42,237.0,in,11.129842180774748,8.454393903310311,200,pfc,2,7,good
,nan,,nan,277.0,n0,,nan,,nan,847.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua6_neu.h5,2022-11-28_10-23-27,43,171.0,out,3.432568149210904,5.41497975708502,200,pfc,3,7,mua
317.0,c1,776.0,o5,239.0,n0,316.0,c1,671.0,o5,232.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good5_neu.h5,2022-11-28_10-23-27,44,205.0,out,33.488163558106166,36.66051440819243,200,pfc,4,7,good
,nan,849.0,o1,587.0,sample,,nan,1244.0,o5,681.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good6_neu.h5,2022-11-28_10-23-27,51,533.0,in,7.553802008608321,3.7717313646106216,200,pfc,1,4,good
,nan,,nan,88.0,sample,,nan,,nan,534.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua7_neu.h5,2022-11-28_10-23-27,0,1001.0,in,18.016499282639884,16.86711121695642,200,pfc,6,2,mua
183.0,c1,1127.0,o1,855.0,sample,,nan,,nan,751.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good7_neu.h5,2022-11-28_10-23-27,0,1120.0,in,1.4293400286944045,1.2889973803286496,200,pfc,6,2,good
,nan,517.0,o5,323.0,sample,,nan,,nan,304.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good8_neu.h5,2022-11-28_10-23-27,0,234.0,out,47.20050215208035,43.38235294117647,200,pfc,6,2,good
,nan,1189.0,o1,245.0,n0,,nan,,nan,237.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good9_neu.h5,2022-11-28_10-23-27,3,196.0,out,4.709469153515064,5.233388902119552,200,pfc,3,2,good
613.0,c5,,nan,230.0,sample,646.0,c1,,nan,220.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good10_neu.h5,2022-11-28_10-23-27,3,200.0,in,35.835724533715926,24.94343891402715,200,pfc,3,2,good
,nan,,nan,215.0,sample,,nan,,nan,285.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good11_neu.h5,2022-11-28_10-23-27,4,231.0,in,3.629842180774749,3.5841867111216956,200,pfc,2,2,good
1074.0,c5,,nan,252.0,n0,988.0,c5,,nan,535.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua8_neu.h5,2022-11-28_10-23-27,5,638.0,in,2.248923959827833,1.4497499404620149,200,pfc,1,2,mua
439.0,c1,219.0,o1,272.0,sample,,nan,543.0,o1,234.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua9_neu.h5,2022-11-28_10-23-27,9,236.0,out,10.20803443328551,22.70778756846868,200,pfc,1,3,mua
,nan,,nan,189.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good12_neu.h5,2022-11-28_10-23-27,9,396.0,out,0.059182209469153514,0.2113598475827578,200,pfc,1,3,good
356.0,c1,646.0,o1,316.0,n0,,nan,,nan,268.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good13_neu.h5,2022-11-28_10-23-27,10,219.0,out,15.412482065997132,15.13455584663015,200,pfc,2,3,good
,nan,411.0,o5,256.0,n0,310.0,c5,1033.0,o1,292.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua10_neu.h5,2022-11-28_10-23-27,11,267.0,out,10.893113342898134,10.454870207192188,200,pfc,3,3,mua
,nan,,nan,1157.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good14_neu.h5,2022-11-28_10-23-27,12,347.0,in,0.5236728837876614,0.3125744224815432,200,pfc,4,3,good
,nan,251.0,o5,1133.0,n0,1028.0,c1,223.0,o5,516.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua11_neu.h5,2022-11-28_10-23-27,13,404.0,out,3.242467718794835,4.569540366753989,200,pfc,5,3,mua
,nan,,nan,788.0,n0,,nan,,nan,285.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua12_neu.h5,2022-11-28_10-23-27,14,703.0,out,1.4939024390243902,1.929030721600381,200,pfc,6,3,mua
,nan,279.0,o5,443.0,n0,1001.0,c5,,nan,398.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua13_neu.h5,2022-11-28_10-23-27,14,236.0,out,1.7862266857962696,4.230173850916885,200,pfc,6,3,mua
687.0,c5,,nan,380.0,n0,,nan,,nan,737.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua14_neu.h5,2022-11-28_10-23-27,15,183.0,in,0.9684361549497849,1.8307930459633246,200,pfc,7,3,mua
,nan,,nan,330.0,sample,,nan,6.0,o1,420.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua15_neu.h5,2022-11-28_10-23-27,17,263.0,in,5.181133428981349,3.828292450583472,200,pfc,0,0,mua
,nan,574.0,o5,372.0,n0,,nan,1035.0,o5,474.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good15_neu.h5,2022-11-28_10-23-27,18,259.0,out,10.507532281205165,17.260061919504643,200,pfc,6,1,good
,nan,252.0,o1,697.0,n0,468.0,c5,,nan,802.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua16_neu.h5,2022-11-28_10-23-27,19,197.0,in,2.42467718794835,4.682662538699691,200,pfc,1,0,mua
,nan,,nan,751.0,n0,,nan,,nan,314.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua17_neu.h5,2022-11-28_10-23-27,20,220.0,in,3.595767575322812,3.524648725887116,200,pfc,5,1,mua
896.0,c5,1218.0,o1,602.0,sample,,nan,,nan,95.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good16_neu.h5,2022-11-28_10-23-27,21,357.0,in,1.0204447632711622,0.9793998571088355,200,pfc,2,0,good
,nan,219.0,o1,587.0,sample,,nan,,nan,75.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good17_neu.h5,2022-11-28_10-23-27,23,561.0,in,6.2033715925394555,4.2658966420576325,200,pfc,3,0,good
,nan,,nan,311.0,n0,,nan,1071.0,o1,567.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua18_neu.h5,2022-11-28_10-23-27,26,390.0,out,0.7012195121951219,2.0272683972374375,200,pfc,2,1,mua
,nan,511.0,o1,397.0,sample,874.0,c5,385.0,o5,596.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good18_neu.h5,2022-11-28_10-23-27,31,316.0,in,3.751793400286944,0.9347463681829007,200,pfc,7,0,good
536.0,c5,1232.0,o1,49.0,n0,,nan,,nan,45.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua19_neu.h5,2022-11-28_10-23-27,42,238.0,in,13.057747489239599,13.178733031674208,200,pfc,2,7,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_good19_neu.h5,2022-11-28_10-23-27,43,226.0,out,0.07173601147776183,0.11609907120743033,200,pfc,3,7,good
,nan,578.0,o1,407.0,sample,,nan,,nan,320.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/pfc/neurons/2022-11-28_10-23-27_Riesling_pfc_e1_r1_mua20_neu.h5,2022-11-28_10-23-27,43,195.0,out,8.81635581061693,8.496070492974518,200,pfc,3,7,mua
